KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,総数,農林漁業就業者世帯,農林漁業・非農林漁業就業者混合世帯,非農林漁業就業者世帯,非就業者世帯,分類不能の世帯
23101123002,4,名古屋市千種区,日岡町二丁目,0,,,82,-,-,47,35,-
23101123003,4,名古屋市千種区,日岡町三丁目,0,,,72,-,-,40,31,1
231011240,3,名古屋市千種区,姫池通,0,,,346,-,-,184,153,9
23101124001,4,名古屋市千種区,姫池通一丁目,0,,,74,-,-,37,34,3
23101124002,4,名古屋市千種区,姫池通二丁目,0,,,120,-,-,73,45,2
23101124003,4,名古屋市千種区,姫池通三丁目,0,,,152,-,-,74,74,4
231011250,3,名古屋市千種区,日和町,0,,,537,-,2,355,168,12
23101125002,4,名古屋市千種区,日和町二丁目,0,,,85,-,-,64,16,5
23101125003,4,名古屋市千種区,日和町三丁目,0,,,137,-,1,88,48,-
23101125004,4,名古屋市千種区,日和町四丁目,0,,,66,-,-,39,24,3
23101125005,4,名古屋市千種区,日和町五丁目,0,,,95,-,-,69,25,1
23101125091,4,名古屋市千種区,日和町一丁目,0,,,140,-,1,83,53,3
23101125094,4,名古屋市千種区,日和町四丁目,0,,,14,-,-,12,2,-
231011260,3,名古屋市千種区,吹上,0,,,759,-,-,423,328,8
23101126091,4,名古屋市千種区,吹上一丁目,1,,113003,421,-,-,254,162,5
23101126092,4,名古屋市千種区,吹上二丁目,0,,,338,-,-,169,166,3
231011280,3,名古屋市千種区,富士見台,0,,,1016,-,1,742,257,16
23101128001,4,名古屋市千種区,富士見台一丁目,0,,,133,-,-,97,34,2
23101128002,4,名古屋市千種区,富士見台二丁目,0,,,225,-,-,172,51,2
23101128003,4,名古屋市千種区,富士見台三丁目,0,,,166,-,1,123,41,1
23101128004,4,名古屋市千種区,富士見台四丁目,0,,,243,-,-,171,66,6
23101128005,4,名古屋市千種区,富士見台五丁目,0,,,249,-,-,179,65,5
231011290,2,名古屋市千種区,不老町,0,,,26,-,-,-,26,-
231011300,2,名古屋市千種区,平和が丘,0,,,4,-,-,2,2,-
231011310,3,名古屋市千種区,平和公園,0,,,-,-,-,-,-,-
23101131091,4,名古屋市千種区,平和公園一丁目,0,,,-,-,-,-,-,-
23101131092,4,名古屋市千種区,平和公園二丁目,0,,,-,-,-,-,-,-
23101131093,4,名古屋市千種区,平和公園三丁目,0,,,-,-,-,-,-,-
231011340,3,名古屋市千種区,法王町,0,,,333,1,-,202,119,11
23101134001,4,名古屋市千種区,法王町一丁目,0,,,32,-,-,11,21,-
23101134002,4,名古屋市千種区,法王町二丁目,0,,,301,1,-,191,98,11
231011350,2,名古屋市千種区,豊年町,0,,,878,1,1,529,325,22
231011360,3,名古屋市千種区,星ケ丘,0,,,1239,-,-,720,497,22
23101136001,4,名古屋市千種区,星ケ丘一丁目,0,,,653,-,-,366,274,13
23101136002,4,名古屋市千種区,星ケ丘二丁目,0,,,586,-,-,354,223,9
231011370,2,名古屋市千種区,星が丘元町,0,,,600,-,1,328,258,13
231011380,3,名古屋市千種区,穂波町,0,,,637,-,2,382,240,13
23101138001,4,名古屋市千種区,穂波町一丁目,0,,,235,-,-,120,113,2
23101138002,4,名古屋市千種区,穂波町二丁目,0,,,211,-,-,130,78,3
23101138003,4,名古屋市千種区,穂波町三丁目,0,,,191,-,2,132,49,8
231011390,3,名古屋市千種区,堀割町,0,,,410,-,-,234,168,8
23101139001,4,名古屋市千種区,堀割町一丁目,0,,,226,-,-,127,96,3
23101139002,4,名古屋市千種区,堀割町二丁目,0,,,184,-,-,107,72,5
231011400,3,名古屋市千種区,本山町,0,,,657,1,-,385,263,8
23101140001,4,名古屋市千種区,本山町一丁目,0,,,132,-,-,80,49,3
23101140002,4,名古屋市千種区,本山町二丁目,0,,,242,-,-,130,109,3
23101140003,4,名古屋市千種区,本山町三丁目,0,,,146,-,-,93,51,2
23101140004,4,名古屋市千種区,本山町四丁目,0,,,137,1,-,82,54,-
231011410,3,名古屋市千種区,丸山町,0,,,790,-,-,459,316,15
23101141001,4,名古屋市千種区,丸山町一丁目,0,,,272,-,-,164,103,5
23101141002,4,名古屋市千種区,丸山町二丁目,0,,,236,-,-,129,101,6
23101141003,4,名古屋市千種区,丸山町三丁目,0,,,282,-,-,166,112,4
231011420,3,名古屋市千種区,御影町,0,,,466,-,-,314,145,7
23101142001,4,名古屋市千種区,御影町一丁目,0,,,273,-,-,200,68,5
23101142002,4,名古屋市千種区,御影町二丁目,0,,,193,-,-,114,77,2
231011430,3,名古屋市千種区,見附町,0,,,488,2,1,322,152,11
23101143001,4,名古屋市千種区,見附町一丁目,0,,,247,1,1,154,84,7
23101143002,4,名古屋市千種区,見附町二丁目,0,,,161,-,-,111,47,3
23101143003,4,名古屋市千種区,見附町三丁目,0,,,80,1,-,57,21,1
231011440,3,名古屋市千種区,南ケ丘,0,,,439,-,1,244,180,14
23101144091,4,名古屋市千種区,南ケ丘一丁目,0,,,327,-,1,177,139,10
23101144092,4,名古屋市千種区,南ケ丘二丁目,0,,,112,-,-,67,41,4
231011450,3,名古屋市千種区,宮根台,0,,,792,-,1,496,274,21
23101145091,4,名古屋市千種区,宮根台一丁目,0,,,548,-,1,342,195,10
23101145092,4,名古屋市千種区,宮根台二丁目,0,,,244,-,-,154,79,11
231011470,2,名古屋市千種区,宮の腰町,0,,,347,-,-,155,174,18
231011480,2,名古屋市千種区,宮東町,0,,,-,-,-,-,-,-
231011500,3,名古屋市千種区,山添町,0,,,310,-,-,211,93,6
23101150001,4,名古屋市千種区,山添町一丁目,0,,,176,-,-,113,61,2
23101150002,4,名古屋市千種区,山添町二丁目,0,,,134,-,-,98,32,4
231011510,2,名古屋市千種区,山手通,0,,,-,-,-,-,-,-
231011520,3,名古屋市千種区,四谷通,0,,,333,-,1,213,117,2
23101152001,4,名古屋市千種区,四谷通一丁目,0,,,57,-,-,25,32,-
23101152002,4,名古屋市千種区,四谷通二丁目,0,,,39,-,1,27,11,-
23101152003,4,名古屋市千種区,四谷通三丁目,0,,,237,-,-,161,74,2
231011530,3,名古屋市千種区,若水,0,,,1384,-,4,728,605,47
23101153091,4,名古屋市千種区,若水一丁目,2,153092,,X,X,X,X,X,X
23101153092,4,名古屋市千種区,若水二丁目,1,,153091,902,-,2,483,375,42
23101153093,4,名古屋市千種区,若水三丁目,0,,,482,-,2,245,230,5
231011540,2,名古屋市千種区,星が丘,0,,,719,1,-,426,284,8
23102,1,名古屋市東区,,0,,,45719,7,24,26598,18224,866
231020010,2,名古屋市東区,相生町,0,,,349,-,-,195,151,3
231020020,3,名古屋市東区,葵,0,,,3491,-,-,2080,1317,94
23102002091,4,名古屋市東区,葵一丁目,0,,,1368,-,-,758,572,38
23102002092,4,名古屋市東区,葵二丁目,0,,,997,-,-,638,321,38
23102002093,4,名古屋市東区,葵三丁目,0,,,1126,-,-,684,424,18
231020050,3,名古屋市東区,赤塚町,0,,,148,-,-,74,73,1
23102005000,4,名古屋市東区,赤塚町,0,,,50,-,-,30,20,-
23102005090,4,名古屋市東区,赤塚町,0,,,98,-,-,44,53,1
231020060,2,名古屋市東区,飯田町,0,,,110,-,-,63,46,1
231020070,3,名古屋市東区,泉,0,,,8144,1,3,4300,3631,209
23102007091,4,名古屋市東区,泉一丁目,0,,,4434,1,1,2399,1895,138
23102007092,4,名古屋市東区,泉二丁目,0,,,1970,-,1,984,952,33
23102007093,4,名古屋市東区,泉三丁目,0,,,1740,-,1,917,784,38
231020100,3,名古屋市東区,大曽根,0,,,116,-,-,53,61,2
23102010091,4,名古屋市東区,大曽根一丁目,0,,,24,-,-,15,9,-
23102010092,4,名古屋市東区,大曽根二丁目,0,,,92,-,-,38,52,2
231020120,2,名古屋市東区,大松町,0,,,188,-,-,104,83,1
231020130,2,名古屋市東区,上竪杉町,0,,,25,-,-,13,12,-
231020140,3,名古屋市東区,車道町,0,,,130,-,-,74,53,3
23102014001,4,名古屋市東区,車道町一丁目,0,,,4,-,-,2,2,-
23102014002,4,名古屋市東区,車道町二丁目,0,,,54,-,-,27,25,2
23102014003,4,名古屋市東区,車道町三丁目,0,,,72,-,-,45,26,1
231020150,2,名古屋市東区,黒門町,0,,,472,-,-,276,191,5
231020160,3,名古屋市東区,古出来,0,,,473,-,-,315,157,1
23102016091,4,名古屋市東区,古出来一丁目,0,,,305,-,-,199,106,-
23102016092,4,名古屋市東区,古出来二丁目,0,,,148,-,-,103,44,1
23102016093,4,名古屋市東区,古出来三丁目,0,,,20,-,-,13,7,-
231020190,2,名古屋市東区,三の丸,0,,,26,-,-,13,13,-
231020200,3,名古屋市東区,橦木町,0,,,764,-,1,513,229,21
23102020001,4,名古屋市東区,橦木町一丁目,0,,,362,-,-,239,109,14
23102020002,4,名古屋市東区,橦木町二丁目,0,,,101,-,-,61,38,2
23102020003,4,名古屋市東区,橦木町三丁目,0,,,301,-,1,213,82,5
231020210,3,名古屋市東区,白壁,0,,,2754,-,1,1591,1137,25
23102021091,4,名古屋市東区,白壁一丁目,0,,,269,-,-,156,107,6
23102021092,4,名古屋市東区,白壁二丁目,0,,,779,-,1,456,314,8
23102021093,4,名古屋市東区,白壁三丁目,0,,,913,-,-,511,397,5
23102021094,4,名古屋市東区,白壁四丁目,0,,,535,-,-,311,220,4
23102021095,4,名古屋市東区,白壁五丁目,0,,,258,-,-,157,99,2
231020260,3,名古屋市東区,新出来,0,,,740,-,-,424,309,7
23102026091,4,名古屋市東区,新出来一丁目,0,,,261,-,-,185,74,2
23102026092,4,名古屋市東区,新出来二丁目,0,,,479,-,-,239,235,5
231020280,3,名古屋市東区,砂田橋,0,,,3550,-,5,2063,1440,42
23102028091,4,名古屋市東区,砂田橋一丁目,0,,,416,-,1,219,194,2
23102028092,4,名古屋市東区,砂田橋二丁目,0,,,625,-,1,333,290,1
23102028093,4,名古屋市東区,砂田橋三丁目,0,,,1366,-,2,731,611,22
23102028094,4,名古屋市東区,砂田橋四丁目,0,,,699,-,1,484,203,11
23102028095,4,名古屋市東区,砂田橋五丁目,0,,,444,-,-,296,142,6
231020330,2,名古屋市東区,代官町,0,,,2090,1,-,1312,738,39
231020340,3,名古屋市東区,大幸,0,,,2021,-,-,1244,744,33
23102034091,4,名古屋市東区,大幸一丁目,0,,,366,-,-,235,127,4
23102034092,4,名古屋市東区,大幸二丁目,0,,,328,-,-,198,126,4
23102034093,4,名古屋市東区,大幸三丁目,0,,,423,-,-,256,155,12
23102034094,4,名古屋市東区,大幸四丁目,0,,,904,-,-,555,336,13
231020380,3,名古屋市東区,大幸南,0,,,645,-,-,468,113,64
23102038091,4,名古屋市東区,大幸南一丁目,0,,,327,-,-,266,1,60
23102038092,4,名古屋市東区,大幸南二丁目,0,,,318,-,-,202,112,4
231020400,3,名古屋市東区,主税町,0,,,449,-,-,275,172,2
23102040002,4,名古屋市東区,主税町二丁目,0,,,155,-,-,100,55,-
23102040003,4,名古屋市東区,主税町三丁目,0,,,47,-,-,30,17,-
23102040004,4,名古屋市東区,主税町四丁目,0,,,247,-,-,145,100,2
231020410,2,名古屋市東区,筒井町,0,,,127,-,-,67,57,3
231020420,3,名古屋市東区,筒井,0,,,2782,-,1,1626,1109,46
23102042091,4,名古屋市東区,筒井一丁目,0,,,472,-,-,262,202,8
23102042092,4,名古屋市東区,筒井二丁目,0,,,811,-,-,445,353,13
23102042093,4,名古屋市東区,筒井三丁目,0,,,1499,-,1,919,554,25
231020450,3,名古屋市東区,出来町,0,,,1160,1,2,671,476,10
23102045091,4,名古屋市東区,出来町一丁目,0,,,460,-,1,266,188,5
23102045092,4,名古屋市東区,出来町二丁目,0,,,278,-,-,161,114,3
23102045093,4,名古屋市東区,出来町三丁目,0,,,422,1,1,244,174,2
231020480,2,名古屋市東区,徳川町,0,,,1039,-,1,667,366,5
231020490,3,名古屋市東区,徳川,0,,,1902,-,1,1155,697,49
23102049091,4,名古屋市東区,徳川一丁目,0,,,1234,-,1,791,403,39
23102049092,4,名古屋市東区,徳川二丁目,0,,,668,-,-,364,294,10
231020510,3,名古屋市東区,豊前町,0,,,710,-,3,426,273,8
23102051001,4,名古屋市東区,豊前町一丁目,0,,,65,-,1,38,23,3
23102051002,4,名古屋市東区,豊前町二丁目,0,,,304,-,-,180,121,3
23102051003,4,名古屋市東区,豊前町三丁目,0,,,341,-,2,208,129,2
231020520,2,名古屋市東区,西新町,0,,,-,-,-,-,-,-
231020530,2,名古屋市東区,東大曽根町,0,,,1756,-,-,1156,572,28
231020580,2,名古屋市東区,東片端町,0,,,222,-,-,106,114,2
231020590,3,名古屋市東区,東桜,0,,,2361,-,1,1118,1182,60
23102059091,4,名古屋市東区,東桜一丁目,1,,0630,611,-,-,303,289,19
23102059092,4,名古屋市東区,東桜二丁目,0,,,1750,-,1,815,893,41
231020610,2,名古屋市東区,東新町,0,,,-,-,-,-,-,-
231020620,2,名古屋市東区,東外堀町,0,,,116,-,-,48,65,3
231020630,2,名古屋市東区,久屋町,2,059091,,X,X,X,X,X,X
231020640,2,名古屋市東区,百人町,0,,,380,1,-,189,187,3
231020650,2,名古屋市東区,武平町,0,,,-,-,-,-,-,-
231020660,2,名古屋市東区,前浪町,0,,,428,-,-,201,220,7
231020670,2,名古屋市東区,明倫町,0,,,233,-,-,173,58,2
231020680,2,名古屋市東区,矢田町,0,,,-,-,-,-,-,-
231020690,2,名古屋市東区,矢田東,0,,,264,-,-,190,72,2
231020700,3,名古屋市東区,矢田南,0,,,909,-,2,619,277,11
23102070091,4,名古屋市東区,矢田南一丁目,0,,,271,-,-,215,54,2
23102070092,4,名古屋市東区,矢田南二丁目,0,,,305,-,1,172,128,4
23102070093,4,名古屋市東区,矢田南三丁目,0,,,249,-,1,171,74,3
23102070094,4,名古屋市東区,矢田南四丁目,1,,070095,84,-,-,61,21,2
23102070095,4,名古屋市東区,矢田南五丁目,2,070094,,X,X,X,X,X,X
231020750,3,名古屋市東区,山口町,0,,,352,-,-,204,148,-
23102075000,4,名古屋市東区,山口町,0,,,20,-,-,15,5,-
23102075090,4,名古屋市東区,山口町,0,,,332,-,-,189,143,-
231020770,3,名古屋市東区,芳野,0,,,1549,1,2,887,637,22
23102077091,4,名古屋市東区,芳野一丁目,0,,,570,-,1,352,212,5
23102077092,4,名古屋市東区,芳野二丁目,0,,,281,-,-,120,157,4
23102077093,4,名古屋市東区,芳野三丁目,0,,,698,1,1,415,268,13
231020800,2,名古屋市東区,丸の内,0,,,-,-,-,-,-,-
231020810,3,名古屋市東区,矢田,0,,,2744,2,1,1645,1044,52
23102081091,4,名古屋市東区,矢田一丁目,0,,,745,1,1,450,281,12
23102081092,4,名古屋市東区,矢田二丁目,0,,,459,-,-,281,174,4
23102081093,4,名古屋市東区,矢田三丁目,0,,,527,-,-,274,237,16
23102081094,4,名古屋市東区,矢田四丁目,0,,,730,1,-,444,266,19
23102081095,4,名古屋市東区,矢田五丁目,0,,,283,-,-,196,86,1
23103,1,名古屋市北区,,0,,,79067,44,44,44223,32928,1828
231030010,3,名古屋市北区,芦辺町,0,,,162,-,-,109,47,6
23103001001,4,名古屋市北区,芦辺町一丁目,0,,,41,-,-,25,15,1
23103001002,4,名古屋市北区,芦辺町二丁目,0,,,40,-,-,26,11,3
23103001003,4,名古屋市北区,芦辺町三丁目,0,,,81,-,-,58,21,2
231030020,3,名古屋市北区,生駒町,0,,,689,1,-,377,296,15
23103002001,4,名古屋市北区,生駒町一丁目,0,,,100,-,-,60,40,-
23103002002,4,名古屋市北区,生駒町二丁目,0,,,61,-,-,37,21,3
23103002003,4,名古屋市北区,生駒町三丁目,0,,,95,-,-,48,46,1
23103002004,4,名古屋市北区,生駒町四丁目,0,,,73,-,-,38,32,3
23103002005,4,名古屋市北区,生駒町五丁目,0,,,116,-,-,63,51,2
23103002006,4,名古屋市北区,生駒町六丁目,0,,,100,-,-,50,46,4
23103002007,4,名古屋市北区,生駒町七丁目,0,,,144,1,-,81,60,2
231030030,2,名古屋市北区,池花町,0,,,285,-,-,175,104,6
231030040,3,名古屋市北区,石園町,0,,,186,-,-,128,53,5
23103004001,4,名古屋市北区,石園町一丁目,0,,,87,-,-,59,27,1
23103004002,4,名古屋市北区,石園町二丁目,0,,,26,-,-,16,8,2
23103004003,4,名古屋市北区,石園町三丁目,0,,,73,-,-,53,18,2
231030050,3,名古屋市北区,御成通,0,,,294,-,-,162,129,3
23103005001,4,名古屋市北区,御成通一丁目,0,,,54,-,-,34,19,1
23103005002,4,名古屋市北区,御成通二丁目,0,,,95,-,-,51,44,-
23103005003,4,名古屋市北区,御成通三丁目,0,,,104,-,-,55,47,2
23103005004,4,名古屋市北区,御成通四丁目,0,,,41,-,-,22,19,-
231030060,2,名古屋市北区,尾上町,0,,,1489,-,-,740,722,27
231030070,2,名古屋市北区,大我麻町,0,,,282,1,-,180,95,6
231030080,2,名古屋市北区,大蔵町,0,,,136,-,-,78,54,4
231030090,3,名古屋市北区,大杉町,0,,,174,-,-,99,73,2
23103009001,4,名古屋市北区,大杉町一丁目,0,,,20,-,-,10,9,1
23103009002,4,名古屋市北区,大杉町二丁目,0,,,12,-,-,4,8,-
23103009003,4,名古屋市北区,大杉町三丁目,0,,,13,-,-,9,4,-
23103009004,4,名古屋市北区,大杉町四丁目,0,,,37,-,-,22,14,1
23103009005,4,名古屋市北区,大杉町五丁目,0,,,20,-,-,10,10,-
23103009006,4,名古屋市北区,大杉町六丁目,0,,,47,-,-,32,15,-
23103009007,4,名古屋市北区,大杉町七丁目,0,,,25,-,-,12,13,-
231030100,3,名古屋市北区,大杉,0,,,830,-,-,459,344,27
23103010091,4,名古屋市北区,大杉一丁目,0,,,223,-,-,128,90,5
23103010092,4,名古屋市北区,大杉二丁目,0,,,305,-,-,177,121,7
23103010093,4,名古屋市北区,大杉三丁目,0,,,302,-,-,154,133,15
231030130,3,名古屋市北区,大曽根,0,,,3076,2,1,1839,1183,51
23103013091,4,名古屋市北区,大曽根一丁目,0,,,873,1,-,555,307,10
23103013092,4,名古屋市北区,大曽根二丁目,0,,,498,-,1,306,183,8
23103013093,4,名古屋市北区,大曽根三丁目,0,,,607,-,-,373,228,6
23103013094,4,名古屋市北区,大曽根四丁目,0,,,1098,1,-,605,465,27
231030160,3,名古屋市北区,大野町,0,,,598,-,3,341,245,9
23103016001,4,名古屋市北区,大野町一丁目,0,,,181,-,1,102,76,2
23103016002,4,名古屋市北区,大野町二丁目,0,,,26,-,-,14,10,2
23103016003,4,名古屋市北区,大野町三丁目,0,,,124,-,1,87,36,-
23103016004,4,名古屋市北区,大野町四丁目,0,,,83,-,-,57,26,-
23103016005,4,名古屋市北区,大野町五丁目,0,,,184,-,1,81,97,5
231030170,2,名古屋市北区,落合町,0,,,114,-,-,76,32,6
231030180,2,名古屋市北区,織部町,0,,,419,-,-,190,220,9
231030190,2,名古屋市北区,会所町,0,,,332,-,-,176,147,9
231030200,3,名古屋市北区,垣戸町,0,,,347,-,-,201,141,5
23103020001,4,名古屋市北区,垣戸町一丁目,0,,,110,-,-,41,66,3
23103020002,4,名古屋市北区,垣戸町二丁目,0,,,179,-,-,127,51,1
23103020003,4,名古屋市北区,垣戸町三丁目,0,,,58,-,-,33,24,1
231030210,3,名古屋市北区,金田町,0,,,312,-,-,200,106,6
23103021001,4,名古屋市北区,金田町一丁目,0,,,59,-,-,38,21,-
23103021002,4,名古屋市北区,金田町二丁目,0,,,21,-,-,13,8,-
23103021003,4,名古屋市北区,金田町三丁目,0,,,69,-,-,36,33,-
23103021004,4,名古屋市北区,金田町四丁目,0,,,39,-,-,25,13,1
23103021005,4,名古屋市北区,金田町五丁目,0,,,72,-,-,52,17,3
23103021006,4,名古屋市北区,金田町六丁目,0,,,52,-,-,36,14,2
231030220,3,名古屋市北区,上飯田通,0,,,582,-,-,234,338,10
23103022001,4,名古屋市北区,上飯田通一丁目,0,,,130,-,-,54,75,1
23103022002,4,名古屋市北区,上飯田通二丁目,0,,,341,-,-,112,223,6
23103022003,4,名古屋市北区,上飯田通三丁目,0,,,111,-,-,68,40,3
231030230,3,名古屋市北区,上飯田東町,0,,,994,-,1,509,452,32
23103023001,4,名古屋市北区,上飯田東町一丁目,0,,,189,-,-,112,73,4
23103023002,4,名古屋市北区,上飯田東町二丁目,0,,,130,-,-,68,55,7
23103023003,4,名古屋市北区,上飯田東町三丁目,0,,,50,-,1,30,16,3
23103023004,4,名古屋市北区,上飯田東町四丁目,0,,,174,-,-,77,92,5
